Name	GeneID	old	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Atu0143	ATU_RS00690	Atu0143	166.660611459349	1.79207491753107	0.478223857729576	3.74735573845929	0.000178708554467578	0.000644739945585131
Atu0156	ATU_RS00745	Atu0156	18.1848402309315	1.23662546633811	0.509896640124457	2.42524733255012	0.0152979604694566	0.0320599331760829
Atu0157	ATU_RS00750	Atu0157	685.391101582204	2.07386992567224	0.537038843967993	3.86167583400325	0.000112611921175678	0.000424729787681561
Atu0158	ATU_RS00755	Atu0158	41.1604996219579	2.12605919087095	0.474663998136152	4.47908246511065	7.49645706941157e-06	3.90617275597955e-05
hutC	ATU_RS00765	Atu0160	14.2800543905083	2.48878615549226	0.63805921341747	3.90055672444918	9.59717352867572e-05	0.000369904995680476
tonB	ATU_RS00780	Atu0163	82.8137692386818	1.43223250076665	0.54402651308121	2.6326520239885	0.00847210982624863	0.0191170485457476
Atu0170	ATU_RS00810	Atu0170	37.30949407167	1.20039215110439	0.531740633421418	2.25747681417652	0.023978296677111	0.0472250843034543
phnE	ATU_RS00815	Atu0171	42.651862561032	2.15941496666253	0.928182969656274	2.32649707790072	0.0199920481751674	0.0404149945013247
Atu0175	ATU_RS00835	Atu0175	21.3157635046666	2.2783670710321	0.538887287055451	4.22791022494033	2.35871863452519e-05	0.000106206434168702
phnK	ATU_RS00845	Atu0177	25.9127741173219	1.82637106054007	0.608124488491209	3.0032848456266	0.00267082323113303	0.00706205440529909
phnH	ATU_RS00860	Atu0180	52.5876703234908	1.97520763419323	0.470426032808599	4.19876345363072	2.68376488557387e-05	0.000119009770260372
glnA	ATU_RS00920	Atu0193	94.4254437803833	2.47604524520508	0.239750434252841	10.3275944125876	5.28698415385665e-25	1.09506659286756e-22
Atu0196	ATU_RS00935	Atu0196	25.1168989121213	2.33508177328447	0.507984273645204	4.59675996764298	4.2911148093098e-06	2.38070666485257e-05
Atu0198	ATU_RS00945	Atu0198	44.8454939725958	1.06020017661498	0.458303675128136	2.31331371348606	0.0207053972591204	0.0415696808461582
Atu0207	ATU_RS00990	Atu0207	31.5227695017883	2.46748649073104	0.458855662713705	5.37747856512908	7.55362025405093e-08	6.2581743804812e-07
Atu0208	ATU_RS00995	Atu0208	24.5915120816924	1.53315494296302	0.509859727183371	3.00701322583892	0.0026382828408954	0.00698344196064484
Atu0234	ATU_RS01115	Atu0234	64.9313147995324	1.98018169228125	0.399080126263229	4.96186495384424	6.98195344122137e-07	4.6030889331978e-06
Atu0235	ATU_RS01120	Atu0235	434.675826021192	1.81865485160986	0.325600673300646	5.58553774835285	2.32978173696261e-08	2.17286022785012e-07
Atu0238	ATU_RS01135	Atu0238	12.9228313751533	3.21488694107815	0.534262389041614	6.01743077375365	1.77207056323187e-09	2.11246109588145e-08
Atu0242	ATU_RS01155	Atu0242	32.3133727457074	2.7442180560446	0.473743809803109	5.79262039790054	6.92966148427121e-09	7.26737283508696e-08
Atu0246	ATU_RS01175	Atu0246	38.91217660058	1.35502589671214	0.513217797010468	2.64025508196571	0.00828436473918474	0.0187274111498351
Atu0247	ATU_RS01180	Atu0247	20.7731472992106	2.49178951221362	0.518420642536228	4.80650133841746	1.53594455360836e-06	9.49649300495917e-06
Atu0248	ATU_RS01185	Atu0248	15.0169121324475	2.0715363292205	0.497432937511072	4.16445348308764	3.1209924721804e-05	0.000136091698063235
Atu0261	ATU_RS01250	Atu0261	62.7339798918244	2.36642439605301	0.338359619719715	6.99381444515535	2.67511319816922e-12	6.24318671741745e-11
Atu0264	ATU_RS01265	Atu0264	38.2161589767516	2.9143549753738	0.425077315915845	6.8560585715912	7.07863638976775e-12	1.49735751036321e-10
Atu0265	ATU_RS01270	Atu0265	125.958569500718	1.11852831731768	0.418412363166822	2.67326784718291	0.00751162478691766	0.0171995793716111
xseA	ATU_RS01290	Atu0269	138.051827780683	1.16466029960798	0.284972689417266	4.0869190026229	4.37139647132669e-05	0.000184780713086437
pecM	ATU_RS01310	Atu0273	108.82877808583	2.39424346710483	0.447910884820848	5.34535674001864	9.02391466506776e-08	7.36582591133856e-07
Atu0285	ATU_RS01365	Atu0285	21.3183133705129	2.56935206237274	0.514534156414983	4.99355004976677	5.92794144160771e-07	3.99292641005853e-06
Atu0287	ATU_RS01375	Atu0287	24.0152866032454	3.69342593111271	0.738157134338659	5.00357682571447	5.62762231618558e-07	3.8321795251724e-06
Atu0302	ATU_RS01445	Atu0302	57.6720860068444	2.43208154506494	0.365162341125682	6.66027481795517	2.73316030848412e-11	4.86972756038514e-10
Atu0303	ATU_RS01450	Atu0303	6.18489527915422	2.98167524963483	0.751595260591944	3.96712886040089	7.2743666210943e-05	0.000292800619218298
nodL	ATU_RS01455	Atu0304	7.82812841540885	3.43961130819983	0.748719281146744	4.59399322925369	4.34843493127044e-06	2.40713474870215e-05
Atu0340	ATU_RS01630	Atu0340	65.7017648466179	1.53565353527254	0.390407895918267	3.93345921362727	8.37320523063622e-05	0.000330868069964171
Atu0365	ATU_RS01755	Atu0365	426.726462202366	1.05815002102341	0.359889444669764	2.94020854652842	0.00327991407715824	0.0084566664302664
fmt	ATU_RS01765	Atu0367	130.288085684045	1.32074886217508	0.260495894281866	5.07013312365674	3.97537538393442e-07	2.7872483827275e-06
truA	ATU_RS01770	Atu0368	21.6618905566558	2.9181226643333	0.5291041563457	5.51521402607673	3.48355761123345e-08	3.1033628826956e-07
Atu0369	ATU_RS01775	Atu0369	5.68091465409234	2.62177741984839	0.735526738123416	3.5644896153435	0.000364564884021681	0.00121709337707977
Atu0377	ATU_RS01815	Atu0377	6346.2958189487	1.78795498236569	0.59321038771398	3.01403181636085	0.00257800768751396	0.00686042623909631
Atu0382	ATU_RS01835	Atu0382	98.5338145009357	1.81847916175113	0.321915915783131	5.64892592317867	1.61453403880003e-08	1.56371771842307e-07
Atu0391	ATU_RS01880	Atu0391	51.0583861578058	3.30669633312083	0.629430098106186	5.2534766657488	1.49254593006313e-07	1.15208785999127e-06
Atu0392	ATU_RS01885	Atu0392	15.9161901322869	2.60404092777537	0.625217369946026	4.16501692523382	3.11329467622248e-05	0.000135875222436365
Atu0393	ATU_RS01890	Atu0393	6.8608104437371	3.27630429135179	1.05744125241127	3.09833220888715	0.00194613138246538	0.00535967817298359
Atu0402	ATU_RS01935	Atu0402	18.7148711945476	2.2841299330535	0.551740700120977	4.13986122929244	3.4751597939677e-05	0.000150087048964495
fbpA3	ATU_RS01965	Atu0408	31.8799883402176	3.37471992839274	0.611711479423347	5.51684910600999	3.45131521491095e-08	3.08015941352286e-07
Atu0409	ATU_RS01970	Atu0409	27.6306287986556	2.79751101902936	0.559878848771797	4.99663637082602	5.83389248136614e-07	3.94025537022705e-06
Atu0410	ATU_RS01975	Atu0410	56.5230022992365	1.43986607761194	0.436939340060678	3.29534547612945	0.000983007487539068	0.00292714376729686
Atu8122	ATU_RS02115	Atu8122	125.178823060217	2.15060807765577	0.498351558444548	4.3154436686588	1.59282667545072e-05	7.51941253909357e-05
ATU_RS02120	ATU_RS02120	ATU_RS02120	18.2524859967087	2.37564588978608	0.643163889021527	3.69368667976719	0.000221026113405281	0.000777580190897136
ATU_RS02125	ATU_RS02125	ATU_RS02125	1.64297235935438	4.86621094156771	1.8556940329263	2.62231319130451	0.00873351321437977	0.0196533699360262
ATU_RS02130	ATU_RS02130	ATU_RS02130	8.85672900629158	1.8901666602941	0.742724183656032	2.54491061673774	0.0109305713726637	0.0238734052256201
Atu8123	ATU_RS02135	Atu8123	5.40491631483255	3.70459263492158	1.04419178828217	3.5478086272026	0.000388450353353575	0.00128990427957289
Atu0444	ATU_RS02155	Atu0444	21.090904285612	2.37557788497395	0.531192505661738	4.47216001666769	7.74334487040583e-06	4.01051959206066e-05
Atu0445	ATU_RS02160	Atu0445	20.0271537868992	2.81067199414993	0.474632798904858	5.92178206106937	3.18471498606453e-09	3.61443337801981e-08
Atu0446	ATU_RS02170	Atu0446	41.6197789426799	3.49427858749509	0.459594215766681	7.6029646754062	2.89422511707835e-14	1.02765664692832e-12
Atu8082	ATU_RS02180	Atu8082	5.11665412292251	4.39232316580873	1.10798860382674	3.96423135638637	7.36328150793969e-05	0.000295900342570479
Atu0448	ATU_RS02190	Atu0448	0.880028361568566	5.34811960707909	1.89644628747741	2.82007438987	0.00480125176531622	0.0116937885964659
Atu0449	ATU_RS02195	Atu0449	26.2878428602548	2.54100435594476	0.561219076471658	4.52765143323327	5.9642857370275e-06	3.19143857898425e-05
Atu8125	ATU_RS02205	Atu8125	182.006265575367	3.84091019012489	0.633081548521927	6.06700700579944	1.30315874847299e-09	1.59556702922641e-08
Atu8083	ATU_RS02210	Atu8083	72.5623323130676	3.22934008358275	0.725767362850347	4.44955263750079	8.60493391599366e-06	4.39621032851022e-05
ATU_RS02215	ATU_RS02215	ATU_RS02215	8.3809851534098	5.29900243048218	0.933908709661107	5.674004724086	1.39497282146841e-08	1.36773370720305e-07
ATU_RS02220	ATU_RS02220	ATU_RS02220	29.6744878964206	2.42895044973542	0.771804610673171	3.14710538929909	0.00164895515741348	0.00462843370271169
ATU_RS02225	ATU_RS02225	ATU_RS02225	42.2751631969993	4.08046806359323	0.770857041462205	5.29341738366062	1.20051490420889e-07	9.48769409987659e-07
Atu0453	ATU_RS02230	Atu0453	64.9962737452844	3.00642377517822	0.712807676315088	4.21772081737412	2.46784103265e-05	0.00011032048357287
Atu0454	ATU_RS02235	Atu0454	36.3240879849865	3.34871550771012	0.802798283781667	4.17130377002755	3.02861801160651e-05	0.000132412138396622
Atu8126	ATU_RS02245	Atu8126	38.4390333213396	3.92458399951459	0.798535801305451	4.91472516711042	8.89070909119774e-07	5.74716708613056e-06
Atu8127	ATU_RS02250	Atu8127	350.727012844282	3.77722083917909	0.661721839952106	5.70817012697129	1.14197245505214e-08	1.14450505525487e-07
Atu8128	ATU_RS02265	Atu8128	18.5423073962789	2.25855886748027	0.53432697366989	4.22692279966314	2.36908903001851e-05	0.00010657684677124
Atu0461	ATU_RS02275	Atu0461	75.7970080323225	3.36849212456325	0.643071049304643	5.2381336839928	1.62208552412309e-07	1.23105147181922e-06
Atu0462	ATU_RS02280	Atu0462	28.324014597624	1.97978564811798	0.820120905551974	2.41401680498012	0.0157777346376176	0.0329681037762073
Atu0471	ATU_RS02315	Atu0471	245.546907768192	1.37603489500535	0.363697651812977	3.7834582878004	0.000154664254576558	0.000566389481772521
Atu0473	ATU_RS02325	Atu0473	492.99733134651	1.6992379887602	0.542445031306674	3.13255332925987	0.0017329294281565	0.0048368288530971
Atu0480	ATU_RS02360	Atu0480	49.5560364892001	1.52371032964705	0.339336252518775	4.49026686166618	7.11339959477339e-06	3.72915064835065e-05
exoQ	ATU_RS02370	Atu0481	77.9792544990844	3.16262193023198	0.413317828550712	7.65179170064265	1.98198108527014e-14	7.4639605870287e-13
Atu0482	ATU_RS02375	Atu0482	120.58487150645	2.17753417192659	0.324270993865454	6.7151679093138	1.8784978140483e-11	3.45852319764226e-10
c1	ATU_RS02380	Atu0483	236.784969864306	1.06222634510765	0.432989526360289	2.45323796637006	0.0141576645351622	0.0298970902312198
Atu0484	ATU_RS02385	Atu0484	102.65911011703	2.13115802118767	0.385643617108695	5.52623698835133	3.27172124040719e-08	2.94632722573626e-07
Atu0489	ATU_RS02410	Atu0489	27.1727739403101	1.65970951948897	0.360490235896392	4.60403460127555	4.14383569393561e-06	2.31189755718899e-05
lhr	ATU_RS02435	Atu0494	236.796755094515	1.06854503473492	0.280068601104244	3.81529750397547	0.000136018958939891	0.000503087979829017
Atu0495	ATU_RS02440	Atu0495	55.9003639128469	1.27537393174785	0.327378578652783	3.89571589257986	9.79091045959927e-05	0.000375544875730463
Atu0496	ATU_RS02445	Atu0496	1189.48298046811	1.2769380884481	0.38387723035691	3.32642310475373	0.000879682876228563	0.00265507199619441
Atu0513	ATU_RS02525	Atu0513	100.905450367042	1.37979180930468	0.275925813502893	5.00058980270148	5.7155198485245e-07	3.87956131253883e-06
Atu0514	ATU_RS02530	Atu0514	50.7257110626323	1.58002837912454	0.70080467567993	2.25459166292173	0.0241589712419482	0.0474305869051044
cheB	ATU_RS02555	Atu0519	26.7140161081069	1.25727448917566	0.513842634610348	2.44680842828284	0.0144127422870132	0.030358365215569
Atu0527	ATU_RS02595	Atu0527	75.2211193710234	1.90480438237974	0.362819538066587	5.25000498189862	1.52095096858781e-07	1.16676655321759e-06
Atu0597	ATU_RS02940	Atu0597	210.164150837806	1.05583151028318	0.378983483055586	2.78595653238092	0.0053370027865613	0.0128351431311061
Atu0603	ATU_RS02970	Atu0603	21.1869353905254	2.72136687590091	0.552695731695705	4.92380657174895	8.48767363199256e-07	5.50812344969126e-06
Atu0605	ATU_RS02980	Atu0605	63.0175996859745	1.87889520765963	0.427873979100853	4.39123503515684	1.1270862520444e-05	5.56379916475942e-05
Atu0608	ATU_RS02995	Atu0608	76.5820581425482	2.6708786221657	0.366561567798705	7.28630292096632	3.18576244954875e-13	8.70133249269606e-12
Atu0613	ATU_RS03020	Atu0613	32.5646156248791	2.17380570413817	0.459301977779132	4.73284638278546	2.21393044914879e-06	1.31486837069518e-05
Atu0619	ATU_RS03035	Atu0619	334.346802603109	1.23576559152191	0.283142065967968	4.36447190316721	1.27430225917135e-05	6.19346350825883e-05
Atu0621	ATU_RS03045	Atu0621	88.9019805111993	1.33391574120476	0.538865806940635	2.47541358910478	0.0133081961659032	0.0283076778522486
moaB	ATU_RS03090	Atu0631	28.3904605213956	1.69522668217165	0.354435513528557	4.78289171786128	1.72791217706365e-06	1.05262885198326e-05
ipk	ATU_RS03095	Atu0632	23.7945205331248	2.05437642940183	0.413127757243436	4.97273880387388	6.60135769474601e-07	4.36955380833321e-06
Atu0636	ATU_RS03115	Atu0636	21.4001717981006	2.17886238911724	0.693649395076894	3.14115806138014	0.00168281185694316	0.00471016764688313
Atu0643	ATU_RS03150	Atu0643	78.0086753800802	1.17742859674802	0.36467650106402	3.22869335784629	0.00124357159168019	0.00360664783094647
Atu0645	ATU_RS03160	Atu0645	14.1418745503982	3.39187626004493	0.647192041494806	5.24091157272388	1.59785276726834e-07	1.21637459511347e-06
Atu0650	ATU_RS03190	Atu0650	40.7789365615612	1.60965842317431	0.507442445621678	3.17210047575403	0.0015134063648079	0.00429403141521694
Atu0657	ATU_RS03225	Atu0657	13.8365740049236	1.68455924034671	0.486519439302145	3.46247057006193	0.00053524044657867	0.00170994875317646
Atu0669	ATU_RS03285	Atu0669	82.7784500665229	1.47846992455235	0.459681158222442	3.2162943773234	0.00129857553769685	0.00374867537624336
Atu0672	ATU_RS03305	Atu0672	50.291157593413	3.61599429518843	0.423620238792355	8.53593375400762	1.39028006729765e-17	9.09352922965342e-16
Atu0673	ATU_RS03310	Atu0673	51.5917184814513	2.18509606857507	0.369560244907146	5.91269244646185	3.36560256473391e-09	3.80236598847551e-08
hisS-2	ATU_RS03335	Atu0678	46.5439394501986	1.90987983370888	0.427064493763148	4.47211103147365	7.74511930874721e-06	4.01051959206066e-05
Atu0684	ATU_RS03365	Atu0684	37.5148691185163	1.23025649486051	0.435673851826972	2.82380154260234	0.00474577603609206	0.0115966853397342
Atu0691	ATU_RS03400	Atu0691	41.2227650417585	1.15873280935209	0.37436283782893	3.0952132323604	0.00196671450978978	0.00540438796471255
kefB	ATU_RS03405	Atu0692	59.5722756124162	1.37452636142383	0.300792491243809	4.56968309195491	4.88462270954125e-06	2.68007279129465e-05
Atu0696	ATU_RS03430	Atu0696	50.7099697745703	1.50493055880367	0.364473430346637	4.12905422865087	3.642584913376e-05	0.000156773070167897
kdgR	ATU_RS03480	Atu0706	951.695026735819	1.44091121072948	0.355976415982039	4.04777155462506	5.17075757103959e-05	0.000215455455872907
nrt	ATU_RS03490	Atu0708	134.568854435674	1.00210798061791	0.350674042809972	2.85766226832177	0.00426774361562254	0.0106127831482039
rnhB	ATU_RS03550	Atu0720	644.416263309605	2.26426245280563	0.42442948142311	5.33483782797926	9.5629987336036e-08	7.75492115901199e-07
Atu0724	ATU_RS03570	Atu0724	48.32616819749	1.4686356513544	0.352725525229685	4.16367840234432	3.13161124933381e-05	0.000136422892374127
Atu0726	ATU_RS03580	Atu0726	574.834843452832	1.54079772268137	0.393283222860582	3.91778146922779	8.93676664144205e-05	0.000349800527359121
Atu0731	ATU_RS03600	Atu0731	31.5494705114255	1.33295825974531	0.445274975613816	2.99356202963757	0.00275741451232566	0.00724094428989479
mmgC	ATU_RS03605	Atu0732	203.385515738193	1.51952681370214	0.29992650588139	5.06633053066361	4.05557473678018e-07	2.83947352345553e-06
Atu0736	ATU_RS03625	Atu0736	22.1713986249353	1.41793766365299	0.42030451319426	3.37359609316789	0.000741931454397658	0.00228226563107101
Atu0739	ATU_RS03635	Atu0739	8.60581841871195	2.50359784313818	0.62617953013773	3.99821093255397	6.38230635394028e-05	0.000260908263860503
Atu0743	ATU_RS03660	Atu0743	26.1148112063664	1.44365456716043	0.421767065556233	3.42287173432216	0.00061963308547502	0.00194949118221287
Atu0750	ATU_RS03695	Atu0750	12.9504200146823	3.11332056708694	0.810818894873647	3.83972374937328	0.000123172828726954	0.000461063352109705
Atu0751	ATU_RS03700	Atu0751	17.1624571413057	1.83935990971109	0.461847213255109	3.98261558567657	6.81609565824076e-05	0.000276368772570268
Atu0761	ATU_RS03755	Atu0761	21.3321165609896	3.24849133895888	0.571143255946758	5.68769972355536	1.28761970779571e-08	1.27251641500049e-07
surf1	ATU_RS03815	Atu0773	30.8647546451607	1.42245711602398	0.42243534987047	3.36727765907883	0.000759142135717097	0.00232944170163561
Atu0778	ATU_RS03840	Atu0778	34.5367992295378	1.95563769134657	0.320975603538628	6.09279231750466	1.10957975207877e-09	1.37893023689589e-08
Atu0791	ATU_RS03900	Atu0791	43.2736156911305	1.92898113133077	0.423474569073103	4.55512862449546	5.23535333400452e-06	2.83187610700071e-05
Atu0792	ATU_RS03905	Atu0792	14.55617950795	2.12835879789643	0.50997085254475	4.17349106772659	2.99967426635008e-05	0.000131262154736146
Atu8137	ATU_RS03935	Atu8137	159.398716285292	1.3425474708379	0.303864055238616	4.41825035798865	9.95031222979425e-06	4.97615715234479e-05
smc	ATU_RS03945	Atu0801	269.823786310763	1.9305451619307	0.259894670235965	7.42818296419048	1.10099598275615e-13	3.39941057781419e-12
Atu0802	ATU_RS03950	Atu0802	32.9016645057714	1.6288641368623	0.475034333921993	3.42893980612731	0.000605943900261673	0.0019124743671116
Atu0806	ATU_RS03975	Atu0806	62.9030328945136	2.2228103743796	0.429737710696882	5.17248153711012	2.31005331354511e-07	1.70400309684403e-06
Atu0807	ATU_RS03980	Atu0807	51.3000637594919	2.92116725633169	0.501060969746402	5.8299636824839	5.5439440298304e-09	5.91393686100578e-08
mqo	ATU_RS04000	Atu0811	38.1974635500744	1.4543291255567	0.524283951614506	2.77393408872837	0.00553828977399504	0.0132487191850478
betI	ATU_RS04070	Atu0828	60.3015007983386	1.56128385585292	0.601508647861826	2.59561331562364	0.00944222623120688	0.0210010320337044
betB	ATU_RS04075	Atu0829	127.281343920002	1.1595105699536	0.498529611665612	2.32586097760496	0.0200259683693552	0.0404671092536849
betA	ATU_RS04080	Atu0830	141.991754490086	3.00604832006589	0.496749239587523	6.05144020464322	1.43556571012209e-09	1.73630100851993e-08
Atu0832	ATU_RS04095	Atu0832	72.9128663812441	1.75006765846183	0.279412506620624	6.2633834098128	3.76712840235671e-10	5.13051925701786e-09
Atu8139	ATU_RS04100	Atu8139	18.1031339642039	2.37323228336208	0.680247998697313	3.48877510541282	0.000485239214362928	0.0015620316494369
Atu0834	ATU_RS04105	Atu0834	41.611053221322	2.19511024303827	0.35621651362641	6.16229219889688	7.16993886880855e-10	9.23361816498635e-09
Atu0839	ATU_RS04130	Atu0839	90.3856026752306	1.20231566605414	0.39945510204629	3.00988937153395	0.00261342860515263	0.00693982563900305
Atu0841	ATU_RS04140	Atu0841	95.6713968307088	1.59517822443161	0.340113334201473	4.69013726902771	2.73021825747794e-06	1.58180827015418e-05
Atu0843	ATU_RS04150	Atu0843	2229.55303288816	2.99415511602152	0.462086387308225	6.47964362997852	9.19395102162974e-11	1.41059044841116e-09
Atu0848	ATU_RS04175	Atu0848	293.688490808719	2.46374664840784	0.2707508033337	9.09968361338997	9.05953540075988e-20	8.0419554423531e-18
Atu0849	ATU_RS04180	Atu0849	213.236914728684	4.06847837511872	0.311713927699373	13.0519621152203	6.1931564336259e-39	7.69654515788859e-36
Atu0850	ATU_RS04185	Atu0850	157.330839180599	1.12406944663133	0.433582824075566	2.59251378102427	0.00952773640360768	0.0211628139688712
Atu0856	ATU_RS04215	Atu0856	20.0852883811038	2.18397097147473	0.551744867407535	3.95829866390326	7.54855324048923e-05	0.000302855998050621
Atu0857	ATU_RS04220	Atu0857	12.2680820240194	2.85565099443026	0.671143069465212	4.25490647874191	2.09136409024644e-05	9.59941910675445e-05
pcaC	ATU_RS04225	Atu0858	2.31030975729941	3.82685220213079	1.29615572498503	2.9524632946207	0.00315249547183042	0.008183318532882
Atu0868	ATU_RS04275	Atu0868	34.793616698956	1.96606312146694	0.408684191190679	4.81071488412341	1.50391419721936e-06	9.32164273613149e-06
oxyR	ATU_RS04300	Atu0873	57.5984857725167	1.11216602766134	0.358184066313418	3.1050125682815	0.00190270939483938	0.00526049410553202
Atu0877	ATU_RS04320	Atu0877	12.2198019139826	3.18224134396153	0.658897975290524	4.82964201333052	1.36778734105873e-06	8.56331344131356e-06
Atu0878	ATU_RS04325	Atu0878	39.3495023252102	2.33977505242115	0.414317880350321	5.64729441665125	1.62992564656699e-08	1.57054686447841e-07
Atu0882	ATU_RS04340	Atu0882	58.3052476705685	1.74905055423499	0.302974874319375	5.77292278168014	7.79081506393944e-09	8.08520703190876e-08
Atu0886	ATU_RS04360	Atu0886	48.5095811437265	1.01772201618779	0.324641644075728	3.13490901355338	0.00171907421318258	0.00480355138489635
Atu0898	ATU_RS04420	Atu0898	70.3928532148263	1.03825067940302	0.388942988224397	2.66941611196756	0.00759832509919004	0.0173820865476639
ada	ATU_RS04435	Atu0901	144.949384202064	1.43377379347985	0.339653663682461	4.22128169599333	2.42917138938757e-05	0.000108787486276087
mnhA	ATU_RS04480	Atu0909	79.7698811053723	1.07809798538663	0.383420536521944	2.81178988263432	0.00492666749004706	0.0119582344204218
mnhD	ATU_RS04495	Atu0912	37.1718260655523	3.11505232991705	0.581104965846274	5.36056738971511	8.29609714944742e-08	6.8165122198187e-07
Atu0917	ATU_RS04520	Atu0917	30.6017072329589	3.81920478450971	0.621793118376754	6.14224357207439	8.13639629520627e-10	1.03442521696855e-08
Atu0918	ATU_RS04525	Atu0918	99.5509101376457	4.08209754172853	0.398706533155931	10.2383512740988	1.3349175706439e-24	2.55225970910416e-22
Atu0922	ATU_RS04550	Atu0922	17.4730742724415	3.85081128009486	0.885579996721637	4.34834943692306	1.37165935050466e-05	6.60069567411295e-05
Atu0925	ATU_RS04565	Atu0925	49.8642954593172	1.98253761948291	0.376041230616188	5.27212831485071	1.34850740769863e-07	1.05069440809873e-06
Atu0926	ATU_RS04570	Atu0926	82.5033071672061	1.65368959714396	0.390802681507606	4.23152059951199	2.32116731274882e-05	0.00010470528776474
lysE	ATU_RS04575	Atu0927	27.0131451232661	5.37217132603954	0.793109476129341	6.77355584282974	1.2565504191768e-11	2.44186528778606e-10
Atu0928	ATU_RS04580	Atu0928	30.5793922502559	3.19027092506138	0.482675395618356	6.60955779810222	3.8546970288452e-11	6.69989473090542e-10
Atu0929	ATU_RS04585	Atu0929	44.9697160086611	1.09914163058124	0.379887521254527	2.89333439264199	0.00381175242974274	0.00963795591467505
Atu0930	ATU_RS04590	Atu0930	35.8437953895644	1.19095384563609	0.413134508538742	2.88272662055875	0.00394249433454021	0.00989998186147972
pemI	ATU_RS04640	Atu0939	70.296979079406	2.10072288165089	0.344675985083047	6.09477588392105	1.09590878326292e-09	1.36535402546365e-08
pemK	ATU_RS04645	Atu0940	65.5358351956499	2.04763740681003	0.39618789975327	5.16834917998561	2.36170759544441e-07	1.73926643806728e-06
Atu0942	ATU_RS04655	Atu0942	147.33676420885	2.6862986905174	0.338072150452354	7.9459331001475	1.92734425510119e-15	8.87113730750742e-14
Atu0947	ATU_RS04675	Atu0947	77.6967013006325	1.62769819496641	0.399361111483117	4.07575537067589	4.58652166335371e-05	0.000193216942275689
Atu0950	ATU_RS04690	Atu0950	151.289793960047	1.14924862484188	0.27769842372271	4.13847730727288	3.49618444893971e-05	0.000150864000830549
Atu8088	ATU_RS04695	Atu8088	101.61901737011	4.22061342876871	0.578159303636561	7.30008736730776	2.87580928841582e-13	8.07663727272036e-12
Atu0951	ATU_RS04700	Atu0951	432.206578243077	1.04509876393714	0.354205199624202	2.95054608189251	0.00317212721041688	0.00822556329621554
Atu8140	ATU_RS04705	Atu8140	74.3110975253016	5.06782272753321	0.682116556813405	7.42955536984499	1.0896332867374e-13	3.38535441773226e-12
Atu0953	ATU_RS04710	Atu0953	42.4420751993601	1.60209710792714	0.597400361232081	2.68178128420106	0.00732313206461616	0.016837784224425
