Name	GeneID	old	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Atu1813	ATU_RS08875	Atu1813	10.2774300158404	-1.26087759028602	0.409635294439539	-3.07804919986485	0.00208360511797684	0.0311348722716087
Atu1865	ATU_RS09125	Atu1865	41.1981938582398	-1.7972397761906	0.452234898404154	-3.97412889304363	7.06373047194679e-05	0.00304466101096171
Atu1920	ATU_RS09375	Atu1920	29.2235292951545	-2.15631316288055	0.638122801763605	-3.37915077931874	0.000727101183409371	0.0155062909028376
rpmC	ATU_RS09475	Atu1938	7.00605198308528	-2.05588251726355	0.578075258583289	-3.55642710311107	0.000375932730526264	0.00998935688762035
nusG	ATU_RS09590	Atu1961	129.316944918743	-1.235180387344	0.404316482558249	-3.05498400542218	0.00225072524936174	0.0320454262581045
cysJ	ATU_RS09755	Atu1997	122.106199418799	-3.06322133729189	0.806755694747517	-3.79696276981417	0.000146479778557989	0.00516211361457197
Atu2014	ATU_RS09835	Atu2014	52.8142857240242	-3.51906645457474	0.671641608043639	-5.23950037107602	1.610119227825e-07	1.86062382396801e-05
Atu8169	ATU_RS09900	Atu8169	66.3770614671839	-1.04445132374174	0.298048595461308	-3.50429876082851	0.000457811433651493	0.0113177363871357
Atu2028	ATU_RS09905	Atu2028	29.1183145166717	-2.90220868499326	0.60245418775185	-4.81731016896619	1.4550641147052e-06	0.000129110956892324
Atu2029	ATU_RS09910	Atu2029	106.294199347253	-3.25103506588273	0.670108288061105	-4.85150702327425	1.22526870250971e-06	0.000110697457868559
Atu2030	ATU_RS09915	Atu2030	44.7013865852206	-1.62766331037013	0.39176497164167	-4.15469331918444	3.25724126469096e-05	0.00175926433089667
Atu2067	ATU_RS10095	Atu2067	5.44721895251109	-2.11436044646885	0.676247556147347	-3.126607153325	0.0017683604922336	0.0278069091326227
Atu2119	ATU_RS10345	Atu2119	33.6627086493136	-2.89961131540707	0.701976625777926	-4.13063798555079	3.61757877910767e-05	0.00185316999519443
Atu2120	ATU_RS10350	Atu2120	20.4556623555606	-2.38372863458625	0.677606733324446	-3.51786444460389	0.000435034527729855	0.0109730282654297
glnA	ATU_RS10460	Atu2142	95.7016237265774	-1.30852182370835	0.415741825850805	-3.14743848788967	0.00164707757147814	0.0267461714139701
Atu2143	ATU_RS10465	Atu2143	82.0536458654844	-2.55950927899386	0.556669561882087	-4.59789694687135	4.26776985751016e-06	0.000316515648089074
adh	ATU_RS10500	Atu2151	164.118629976031	-2.51660967981222	0.70827751828824	-3.55314070379411	0.000380660801993546	0.0100611889633294
Atu2158	ATU_RS10535	Atu2158	26.4552576328359	-1.25244946335029	0.408645053493705	-3.0648834548283	0.00217754833460907	0.0314523512322922
Atu2176	ATU_RS10630	Atu2176	14.2057489015872	-2.03650385695472	0.585444125254867	-3.47856228989939	0.000504111262226847	0.0120377469453467
Atu2179	ATU_RS10650	Atu2179	19.8908077288796	-1.08848049139621	0.343091323761345	-3.17256781507351	0.00151097266573344	0.0254981077896027
Atu2187	ATU_RS10690	Atu2187	195.820568441468	-1.25734430860618	0.379850736902551	-3.31010101193707	0.00093262308186201	0.0185368163750893
Atu2191	ATU_RS10710	Atu2191	93.301803935895	-1.0022053072325	0.293256057060975	-3.41750931686338	0.000631969310029747	0.0140189977747224
Atu2193	ATU_RS10715	Atu2193	578.018476968727	-2.29386968960305	0.713420028937753	-3.21531439623093	0.00130301726517407	0.0231577624602219
Atu2243	ATU_RS10945	Atu2243	38.2942165066014	-2.32819648149451	0.618664639053928	-3.76326095678399	0.000167712034159276	0.0053765232112093
Atu2249	ATU_RS10975	Atu2249	39.9814355424802	-1.98987558459541	0.69086437068213	-2.88026951314727	0.0039733535374674	0.0472334778174056
Atu2266	ATU_RS11055	Atu2266	42.0799118193106	-2.09638777571294	0.612688747296201	-3.42161951719256	0.000622493589233158	0.0138707203807155
Atu8176	ATU_RS11070	Atu8176	154.586061953551	-4.48911706727613	0.887524190635548	-5.05802220901891	4.23627107723109e-07	4.47741616427276e-05
ureJ	ATU_RS11080	Atu2271	147.815684902819	-1.49082125617435	0.456922107193892	-3.26274704747811	0.0011033795609223	0.0202313396244388
nolR	ATU_RS11115	Atu2278	149.517006393904	-1.7218661177946	0.566425972975216	-3.0398784659367	0.00236673632568753	0.0329985255825139
aglA	ATU_RS11200	Atu2295	65.710493794375	-1.11370886761348	0.348371634585612	-3.19689882024475	0.00138913643868685	0.0243049963515316
Atu2314	ATU_RS11295	Atu2314	35.3916113125281	-1.10249464319302	0.361253860174085	-3.05185567473724	0.00227431424920976	0.0322887642980666
gda	ATU_RS11300	Atu2315	50.8572265160812	-1.03056746534364	0.335406573743926	-3.07259173199882	0.00212208599277794	0.0313828729110523
Atu2320	ATU_RS11325	Atu2320	154.816218618892	-1.53822066045046	0.436596237859207	-3.52321098320252	0.000426351815397406	0.0108643188241524
dht	ATU_RS11625	Atu2386	71.4135945299734	-1.74217329069344	0.544271859017654	-3.20092479857007	0.00136987279209883	0.0241379358295712
Atu2391	ATU_RS11650	Atu2391	116.894422857344	-2.77138647967661	0.650760388159198	-4.25868957315612	2.05628792287606e-05	0.00120208172809072
ureA	ATU_RS11730	Atu2407	13.8204310030347	-1.29412122582963	0.394308065555847	-3.28200546444654	0.00103071607659957	0.0194738714244231
Atu2410	ATU_RS11745	Atu2410	81.5653717263886	-3.88473817032058	0.768636988650754	-5.05406092561295	4.32513535691472e-07	4.47741616427276e-05
Atu2411	ATU_RS11750	Atu2411	66.0367533903638	-4.96149954238911	0.870049470644364	-5.7025487742836	1.18029123173875e-08	2.09459540375352e-06
Atu2412	ATU_RS11755	Atu2412	76.9958695189176	-3.95137107722243	1.03842478585188	-3.80515867018804	0.000141713316410651	0.00513995233025201
Atu2413	ATU_RS11760	Atu2413	187.400410957396	-4.56017061418833	1.10722038483798	-4.11857537725484	3.81221873960217e-05	0.00193295050174318
Atu2414	ATU_RS11765	Atu2414	952.183044671945	-4.62063491328469	0.909282699394126	-5.08162633729149	3.74216993525703e-07	4.04235704528091e-05
glnA	ATU_RS11775	Atu2416	2371.05460749935	-2.74877771758386	0.813166297545553	-3.38033896126871	0.000723964860044253	0.0155059542653444
Atu2417	ATU_RS11780	Atu2417	54.629248617056	-1.54216844374904	0.523156241094166	-2.94781620214191	0.0032002727579617	0.0407747572674658
ATU_RS11860	ATU_RS11860	ATU_RS11860	185.624131306477	-2.115086638096	0.60627393017609	-3.48866499584054	0.000485439122134448	0.0117094514460489
ATU_RS12075	ATU_RS12075	ATU_RS12075	360.627209761594	-1.4098519066596	0.414757665552534	-3.39921844429666	0.000675787188360327	0.0147928922421254
mexE	ATU_RS12095	Atu2482	240.788067757846	-1.40519273728271	0.445255140962876	-3.15592703599995	0.0015998887701697	0.0261508134834645
mexF	ATU_RS12100	Atu2483	140.828255182265	-1.00649472942474	0.331153232214641	-3.03936254130345	0.00237079364720416	0.0329985255825139
Atu2495	ATU_RS12160	Atu2495	119.584440097462	-1.60396261462602	0.418334831260423	-3.83415985179469	0.000125994189469895	0.00470725659756323
Atu2496	ATU_RS12165	Atu2496	69.4359804227686	-3.14917606387635	0.730526693504343	-4.31082955883477	1.62643235090787e-05	0.00102300536096977
Atu2497	ATU_RS12170	Atu2497	107.205276933139	-3.19900358163492	0.803098599057181	-3.98332606406047	6.7957414156072e-05	0.0030150034905493
Atu2498	ATU_RS12175	Atu2498	90.9237635429687	-3.53020111145331	0.956331667647382	-3.69139832014322	0.000223024553384172	0.00671641821676335
Atu2499	ATU_RS12180	Atu2499	86.9175671401662	-3.34142897017232	0.840575875617816	-3.97516639139375	7.03300674505567e-05	0.00304466101096171
Atu2533	ATU_RS12345	Atu2533	25.5144705069074	-2.69043186664714	0.907632438083737	-2.96423062217497	0.00303440782399509	0.0394711321398733
Atu2558	ATU_RS12455	Atu2558	31.5545778953085	-2.14300293458139	0.328746881555799	-6.51870194004457	7.09184146916704e-11	4.40492003253638e-08
thiG	ATU_RS12495	Atu2566	21.7473555399887	-2.12997345320266	0.650983677638461	-3.27193065873702	0.00106815770323709	0.0198789349340267
thiC	ATU_RS12510	Atu2569	159.128369791595	-2.41615614328494	0.700069503585597	-3.45130894991131	0.000557874566098084	0.012551534374217
Atu2684	ATU_RS13070	Atu2684	66.5837254670684	-1.59491117557343	0.503916325275409	-3.1650317633622	0.00155066022095264	0.0255453853742596
rzcA	ATU_RS13185	Atu2707	111.785147881673	-1.53234321719956	0.285693879274406	-5.36358434101336	8.15865295985885e-08	1.06685122519838e-05
pycA	ATU_RS13275	Atu2726	742.267904714241	-1.67109840916952	0.560965379010419	-2.97896888417151	0.00289220146747771	0.0380194420420549
glnK	ATU_RS13415	Atu2757	260.533335846347	-5.89847185724325	0.883914103461106	-6.67312789121346	2.5040798773399e-11	1.77753898721456e-08
amtB	ATU_RS13420	Atu2758	1407.84786686265	-5.88623012220501	0.947921340819883	-6.20961874021514	5.31133039713974e-10	1.75946671622582e-07
bfr	ATU_RS13490	Atu2771	259.197803518276	-2.09900172392732	0.64031271327967	-3.27808847207838	0.00104512633316025	0.0195334679942823
Atu2782	ATU_RS13545	Atu2782	86.7373113322623	-1.67619447199984	0.445277660648103	-3.76438034093185	0.000166962594639319	0.0053765232112093
Atu2783	ATU_RS13550	Atu2783	92.9548731138267	-1.95366047550811	0.582827866542375	-3.35203683224379	0.000802193455488879	0.0167483163038834
Atu2806	ATU_RS13665	Atu2806	75.2026837322365	-1.08256416609366	0.300708045928043	-3.60005054987024	0.000318155322817327	0.00903379313759598
Atu3007	ATU_RS13830	Atu3007	6.85941819079859	-2.05814644271419	0.501555422791893	-4.10352744519753	4.06898157870784e-05	0.00201680488976477
Atu3010	ATU_RS13840	Atu3010	92.5323790890872	-1.35994612057025	0.354145021911492	-3.84008255496564	0.000122992943933894	0.00466528197257649
Atu3011	ATU_RS13845	Atu3011	46.5849061265283	-1.35952812871448	0.324957658538053	-4.18370853246186	2.86791769639978e-05	0.0015834092259345
Atu3055	ATU_RS14065	Atu3055	16.5293035736522	-2.92516480495807	0.799034691372146	-3.66087334698175	0.000251356995269968	0.00734701711468511
crdS	ATU_RS14070	Atu3056	68.7553268049525	-5.27880745155195	0.859599787961477	-6.14100599544182	8.20004885667544e-10	2.42687238669571e-07
Atu3057	ATU_RS14075	Atu3057	359.83481553566	-4.56892275149861	0.863560485752217	-5.29079644898155	1.21784847662565e-07	1.47597294642752e-05
Atu3086	ATU_RS14215	Atu3086	8.33837429943552	-4.12743389804199	1.30209801898503	-3.16983348247415	0.00152526319964993	0.0254981077896027
Atu3087	ATU_RS14220	Atu3087	26.9684796600647	-4.83999326957479	1.06873780525486	-4.52870034706089	5.93475927638443e-06	0.000427388678903685
