Name	GeneID	old	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Atu1851	ATU_RS09055	Atu1851	166.183559402906	1.40522574074643	0.25624522864718	5.48390987869385	4.16026768019204e-08	7.12840348374974e-06
Atu1877	ATU_RS09180	Atu1877	2007.0171353907	1.41862685415794	0.340233905619346	4.16956344070277	3.05183657987774e-05	0.000988269345563288
Atu1879	ATU_RS09185	Atu1879	932.431481438982	1.03545073895366	0.320693825887625	3.22878289311529	0.00124318234176115	0.0125048037575124
Atu1916	ATU_RS09355	Atu1916	23.5565992132303	1.18136244403905	0.444390266821898	2.65838955584622	0.00785150801435747	0.0435425706733731
Atu2011	ATU_RS09820	Atu2011	61.9210283708755	1.1203324655638	0.325200978253284	3.44504641892937	0.000570961331748009	0.00752548238051951
Atu2018	ATU_RS09855	Atu2018	81.2261236796614	1.25982266943318	0.308051372308445	4.08965121626449	4.32022339348484e-05	0.00130104182074098
Atu2021	ATU_RS09870	Atu2021	670.780703440684	1.3292283224992	0.297857306350493	4.46263460442053	8.09580401369388e-06	0.000372481945778194
Atu2064	ATU_RS10085	Atu2064	145.30550025227	1.28847899208339	0.294298321483752	4.37813911267762	1.19696942562759e-05	0.000508353938114827
pncA	ATU_RS10090	Atu2066	207.192673713306	2.0307928198548	0.590037052312873	3.44180558135178	0.000577845395756736	0.00757602578236206
djlA	ATU_RS10325	Atu2114	274.501930247929	1.75780349764036	0.577662822428216	3.04295763790268	0.00234265308910514	0.0193326786393209
Atu2131	ATU_RS10405	Atu2131	206.499072783101	1.22396748723426	0.2851235365926	4.2927620141831	1.76464119699407e-05	0.000680268473374791
Atu2160	ATU_RS10545	Atu2160	1830.98072297062	1.67571548935548	0.291658771850062	5.74546576715664	9.16683023034023e-09	2.39736733760845e-06
pp26	ATU_RS10555	Atu2162	594.959320643529	1.63894948738245	0.278738875321942	5.87987407744783	4.10578707964666e-09	1.36011039991762e-06
Atu2163	ATU_RS10560	Atu2163	2354.08676013098	1.73214584906534	0.350618802261997	4.94025373964688	7.8020973645023e-07	6.2210439590873e-05
Atu2198	ATU_RS10735	Atu2198	78.8213236523905	1.51651951941069	0.48340174613074	3.13718254340052	0.00170579887702745	0.0156743840435085
Atu2241	ATU_RS10935	Atu2241	153.975392231261	1.04002608374841	0.296244536927883	3.51070130957922	0.000446926265569387	0.00627338026444713
moxR	ATU_RS10995	Atu2253	542.850408580886	1.26254568241997	0.261106414385133	4.83536831292744	1.32899331771788e-06	9.30108140245089e-05
Atu2272	ATU_RS11085	Atu2272	3459.41734732415	2.86602795699413	0.611524250889452	4.68669550361337	2.77651585159808e-06	0.000158580543294148
Atu2273	ATU_RS11090	Atu2273	55.3082702945107	2.00271202253875	0.584570498150918	3.42595466051336	0.000612642638431146	0.00780569556503683
Atu2286	ATU_RS11155	Atu2286	47.7595478496089	1.05193078100337	0.361041425306581	2.91360134120375	0.00357285849494962	0.0257297592194271
Atu2298	ATU_RS11215	Atu2298	65.8628099225836	2.39741575126458	0.769364826398462	3.11609742089111	0.00183261718197828	0.0165268144777678
Atu2307	ATU_RS11260	Atu2307	411.22642643594	1.67347252102467	0.351192095349258	4.76512012424544	1.88741171052214e-06	0.000118826854016469
Atu2319	ATU_RS11320	Atu2319	15.6986443970596	1.4040497589808	0.457396556412722	3.0696552899141	0.00214305962036159	0.0181721215931344
pssB	ATU_RS11835	Atu2428	716.351985212752	1.11228972166484	0.277164483489657	4.01310336613294	5.99256558925177e-05	0.00166622720661534
Atu2432	ATU_RS11855	Atu2432	494.533795436158	1.06135919075586	0.402121863212915	2.63939687903488	0.00830536865346194	0.0452019461544933
ATU_RS12045	ATU_RS12045	ATU_RS12045	145.828662032224	1.26148211649458	0.364243232880976	3.46329595890336	0.000533601123653828	0.00712759135332223
dat	ATU_RS12235	Atu2511	16.0387805064468	1.23145591415556	0.433846377472801	2.83846075039029	0.00453316941466146	0.0297560354312455
Atu2578	ATU_RS12550	Atu2578	289.364445678329	1.34019035314385	0.322229252158526	4.15912070107315	3.19475055649578e-05	0.00100472883007769
Atu8180	ATU_RS12565	Atu8180	29.2008815599292	1.50748396866562	0.391756021410261	3.84801735334894	0.000119077620313951	0.00264150310419653
Atu2582	ATU_RS12570	Atu2582	167.262660477849	1.14279588798974	0.385593909183423	2.9637290962657	0.00303935727021535	0.0229108747603556
Atu2611	ATU_RS12710	Atu2611	104.751814235235	1.0157137106387	0.279447907418422	3.63471575086034	0.000278287289430495	0.00462478107418103
Atu2631	ATU_RS12805	Atu2631	183.127510774014	1.07847764161472	0.34277644653858	3.14630031469603	0.00165350127875093	0.0153862319365419
ATU_RS12945	ATU_RS12945	ATU_RS12945	45.4018415604521	1.00940535026867	0.295225778014846	3.41909624916937	0.000628294979767016	0.00796427998587322
dcp	ATU_RS12970	Atu2664	982.516743776598	1.15118225066244	0.344179055101999	3.34471907455635	0.000823659518114436	0.00957177644778572
Atu2675	ATU_RS13025	Atu2675	966.110422438291	1.01980850231892	0.309768726847934	3.29216093792304	0.000994207000390608	0.0107165593000625
Atu2679	ATU_RS13045	Atu2679	513.11580614922	1.03818236721123	0.27790162373038	3.73579093664625	0.000187126089255877	0.00346549891235949
Atu2680	ATU_RS13050	Atu2680	115.874724053003	1.83193753628289	0.339893001106437	5.38974774508295	7.05566509957379e-08	1.03116470234653e-05
Atu2681	ATU_RS13055	Atu2681	240.185684410217	1.0823881987261	0.374730169297141	2.88844690769434	0.00387149379817609	0.0270568954755794
Atu2682	ATU_RS13060	Atu2682	5200.10515009926	1.49930824839306	0.298737555956777	5.01881406772299	5.19914396983081e-07	5.16690927721786e-05
Atu2696	ATU_RS13135	Atu2696	248.421258764585	1.35652789963913	0.242760335146236	5.58793057696997	2.29791465751671e-08	5.43730377771455e-06
Atu2710	ATU_RS13200	Atu2710	225.752802322957	1.39625994676815	0.330952172221294	4.21891760793319	2.45477951837864e-05	0.000835465714165989
gcpE	ATU_RS13260	Atu2723	286.338786029054	1.06623954745459	0.165501143066714	6.44249053328158	1.17528697472084e-10	5.84000097738784e-08
chvA	ATU_RS13285	Atu2728	1737.10338113859	1.9630142552406	0.301665192770958	6.50726136883496	7.65331882277594e-11	5.19180315383581e-08
mgpS	ATU_RS13400	Atu2753	1061.99459842655	1.00235506054326	0.211088040746606	4.74851657629673	2.04914095537853e-06	0.00012417294399117
Atu2760	ATU_RS13430	Atu2760	438.88930432299	1.27222962850324	0.307036972803913	4.14357143012787	3.41938498538349e-05	0.0010686115718472
Atu2776	ATU_RS13515	Atu2776	499.425674697835	1.54269571747499	0.418485632486604	3.68637677787989	0.000227469503332051	0.00402240555892157
sun	ATU_RS13755	Atu2825	424.755915022858	1.38759402765834	0.3096173314638	4.48164197106834	7.40709325286587e-06	0.000347224965787646
htpx	ATU_RS13760	Atu2826	1779.83055999043	1.23926629093246	0.334270969890767	3.70737037481125	0.000209422549901061	0.0037840750925759
Atu3041	ATU_RS13995	Atu3041	43.6839583274654	1.55123317700313	0.458714677750868	3.38169509772177	0.000720400564388345	0.00881692217843765
ampC	ATU_RS14170	Atu3077	31.3725318391407	1.13187641215384	0.336798568069078	3.36069247159533	0.000777473392297473	0.00923165429734179
Atu3116	ATU_RS14365	Atu3116	62.0490799183236	2.07666314352093	0.708349859203417	2.93169133379411	0.00337121629469868	0.024817146323493
Atu3259	ATU_RS15050	Atu3259	602.987792334857	1.32490379720086	0.292839556991365	4.52433342958489	6.05861464443433e-06	0.000295149570276414
Atu3273	ATU_RS15115	Atu3273	433.748557400309	2.11889016946016	0.641727362187103	3.30185417408207	0.000960479906264357	0.0105355952631956
Atu3274	ATU_RS15120	Atu3274	329.442673263675	2.30203220541784	0.633875937476792	3.6316762781394	0.000281586212379081	0.00463547390868849
Atu3295	ATU_RS15225	Atu3295	1302.68597883653	1.57656737025129	0.311199810346387	5.06609360878614	4.06062291366486e-07	4.29302877829801e-05
Atu3366	ATU_RS15575	Atu3366	13.4629095180592	1.53665000231641	0.507710603419213	3.02662578241961	0.00247299907294957	0.0200274557409488
Atu3507	ATU_RS16240	Atu3507	1848.03039152747	1.2732268159398	0.463679364911428	2.74592080711423	0.00603413273067449	0.0364320844941939
secA	ATU_RS16305	Atu3520	1434.19322727743	1.06266380163038	0.311585359187457	3.41050620735698	0.000648424081039373	0.00815701078148011
Atu3532	ATU_RS16365	Atu3532	240.939796546402	1.24001765413585	0.457317970242909	2.71149995150463	0.00669795508596918	0.0392015769401424
exsH	ATU_RS16520	Atu3564	441.745331968169	1.17480559945613	0.371221600890751	3.16470161390708	0.00155242066056238	0.0147494804251137
gloA	ATU_RS16600	Atu3579	7.81811624853726	1.75317747286357	0.538526395461855	3.25550889916917	0.00113189349185057	0.0116688356037458
Atu3585	ATU_RS16630	Atu3585	354.513646769202	1.13661364374449	0.365790870744749	3.10727723037577	0.00188819235285375	0.0168794775850716
Atu3635	ATU_RS16880	Atu3635	538.694132486823	1.22759123638736	0.22565005712418	5.440243410671	5.32078227981234e-08	8.81298904946251e-06
Atu3641	ATU_RS16910	Atu3641	62.6399548473029	1.27395895566178	0.360737023397104	3.53154479034272	0.000413139887476882	0.00591611556447443
vgrG	ATU_RS16915	Atu3642	539.047579829175	1.1234652617973	0.339235491744281	3.31175625528057	0.000927122857477652	0.0104227906760327
lonD	ATU_RS17155	Atu3697	189.072299484143	1.22566878111059	0.324844678255638	3.77309176709384	0.000161236948138808	0.0032346070901883
Atu3698	ATU_RS17160	Atu3698	1374.23963433603	1.44041383040055	0.300646042824431	4.79106199725274	1.65900849983096e-06	0.000108468595206053
ftsH	ATU_RS17220	Atu3710	5017.6661317013	1.14824429181733	0.322940422337477	3.55559172031244	0.000377129346533501	0.00554424770096144
Atu3726	ATU_RS17305	Atu3726	542.78743962384	1.08014942349812	0.287715318998759	3.7542297965121	0.000173875294954647	0.00337494664308453
ATU_RS17805	ATU_RS17805	ATU_RS17805	153.694342427859	1.39405314181733	0.391050408401035	3.5648937115741	0.000364003669220312	0.00541537195316087
hspL	ATU_RS18105	Atu3887	13481.1981513073	1.90082958218445	0.431962945324005	4.40044592426483	1.08028647185276e-05	0.000475039245897022
Atu3893	ATU_RS18135	Atu3893	12.1387839877367	2.07300636508179	0.67891842594855	3.05339535038468	0.00226267625319585	0.0188644937955205
Atu3894	ATU_RS18140	Atu3894	15.4327228843333	1.58887247039911	0.602812874364338	2.63576399570856	0.00839480959693364	0.0455129829238284
Atu3909	ATU_RS18215	Atu3909	1094.52696794605	1.94093481429605	0.600663131126968	3.23132004232465	0.00123219887295514	0.0124194649081421
Atu3910	ATU_RS18220	Atu3910	251.816536810373	1.33538116455762	0.450009749271118	2.96744940908622	0.00300281694796532	0.0226898188160936
Atu3957	ATU_RS18445	Atu3957	25.3983029673879	1.21502571901537	0.356774649052413	3.40558311035399	0.000660229141027168	0.00825160586265167
dhaL	ATU_RS18455	Atu3959	85.1714456611024	1.33861216615481	0.465042591498782	2.87847218862386	0.00399606513826884	0.0276167561502891
Atu3965	ATU_RS18490	Atu3965	178.269665724983	1.84850775835826	0.49292222128	3.75010027658752	0.000176763869512041	0.003395724520001
Atu3966	ATU_RS18495	Atu3966	113.448370984697	1.33640100295147	0.362265721086516	3.68900761281886	0.000225130483517317	0.00399526204499124
Atu3967	ATU_RS18500	Atu3967	82.4450876786103	1.5762906376276	0.482214172797144	3.26886003471056	0.00107981702113969	0.0112960226906171
Atu3970	ATU_RS18515	Atu3970	38.9498567476919	1.27433753941958	0.490334844588617	2.59891287246521	0.00935195065842873	0.049174436848394
cyaA	ATU_RS18740	Atu4013	846.991604514818	1.12504650811105	0.297395842502074	3.78299339575738	0.000154953527430607	0.00317641823707745
Atu4046	ATU_RS18900	Atu4046	291.644809776031	1.84461426109722	0.646509999067454	2.8531875203136	0.004328307228797	0.0289077400805004
exoX	ATU_RS18975	Atu4061	205.359733059182	1.47582830493807	0.339549623779289	4.3464289210857	1.38371862873885e-05	0.000558999826520598
Atu4121	ATU_RS19260	Atu4121	585.66291198241	1.23707580654078	0.279455827726662	4.42673111025894	9.56718702905866e-06	0.000432175930430841
Atu4126	ATU_RS19285	Atu4126	12.9697966290201	1.53956572713306	0.583121147909676	2.64021590136453	0.00828532262057214	0.0451422895851129
Atu4162	ATU_RS19450	Atu4162	1656.19634831625	1.03085069526152	0.365222834697842	2.82252531147011	0.00476470607154621	0.030838412368382
Atu4178	ATU_RS19530	Atu4178	232.588086928832	1.00805365781239	0.292708977736663	3.44387680079731	0.000573436934660522	0.00753811674160883
Atu4220	ATU_RS19725	Atu4220	14.3926546794987	1.2296557928138	0.3885417646234	3.16479695305256	0.00155191209944339	0.0147494804251137
Atu4256	ATU_RS19905	Atu4256	42.1106774820713	1.00648460376489	0.297290217261332	3.3855288379037	0.000710412445991123	0.00873772139636112
Atu4267	ATU_RS19960	Atu4267	19.457828127496	1.33781921779864	0.416995325140845	3.20823552961123	0.00133552077190854	0.0132990034381033
Atu4319	ATU_RS20225	Atu4319	286.144860212425	1.27822604920186	0.395496182935884	3.23195546342121	0.00122946216575312	0.0124170680927384
Atu4326	ATU_RS20260	Atu4326	198.171412793674	1.24579361070733	0.364553089835181	3.41731738241628	0.000632415061178551	0.00799610798726773
impL	ATU_RS20285	Atu4332	183.648462726136	1.04102057662282	0.370915516433038	2.80662450208054	0.00500635619388762	0.0317708606991412
impF	ATU_RS20315	Atu4338	6.51210721235385	1.46813874694872	0.511921168386043	2.86790005495843	0.00413206040868153	0.0280878360748817
impA	ATU_RS20340	Atu4343	50.8832071049027	1.07529368765547	0.403314001984331	2.66614519298848	0.00767265481587593	0.0428375525618961
clpB	ATU_RS20345	Atu4344	760.660900230847	1.61592080241892	0.535762419226838	3.01611450230285	0.00256036554167342	0.0205101811773705
Atu4345	ATU_RS20350	Atu4345	430.432757579972	1.41515175326945	0.395388674748832	3.5791408395003	0.000344725660398653	0.00519073274703305
Atu4346	ATU_RS20355	Atu4346	31.0044718049955	1.19663952967111	0.347909784791322	3.43951099388843	0.000582766114720854	0.00760043260904966
Atu4347	ATU_RS20360	Atu4347	46.7827719148141	1.30538739817233	0.374640806388785	3.48437056484889	0.000493295993227676	0.00679196428308847
vgrG	ATU_RS20365	Atu4348	557.11937673466	1.47450385798435	0.501555927999114	2.93985929718082	0.00328361319764642	0.0242801696117635
Atu4349	ATU_RS20370	Atu4349	51.5310165213064	1.20383826381749	0.302225767345823	3.9832416487506	6.79815678559422e-05	0.0018161312401945
Atu4442	ATU_RS20830	Atu4442	496.833704158837	1.27485495836771	0.41144774402292	3.09846141311372	0.00194528300400204	0.0171081614989135
Atu4456	ATU_RS20895	Atu4456	143.609716720631	1.04530183681887	0.256649074503578	4.07288371813044	4.64346104724138e-05	0.00135725634963191
Atu4476	ATU_RS20990	Atu4476	283.039526637549	1.05283817250234	0.401440063274643	2.6226534639171	0.00872479646516477	0.0466166813283911
Atu4477	ATU_RS20995	Atu4477	140.650071446048	1.11961575867373	0.32567551038344	3.43782606606046	0.000586404235606237	0.00762502615174882
emrA	ATU_RS21000	Atu4478	1339.60611245112	1.24632241233064	0.357153124128364	3.48960243697239	0.000483739618932497	0.00675197237774038
Atu4495	ATU_RS21080	Atu4495	720.910851204091	1.23149048274535	0.332318038818708	3.70575875785416	0.000210758834210461	0.00379442263475283
Atu4499	ATU_RS21100	Atu4499	57.4209355824045	1.74796125238595	0.330122460828381	5.29488738209381	1.19089779866669e-07	1.6437697671041e-05
cobW	ATU_RS21115	Atu4502	2214.80750183953	1.12535987984319	0.199242039255674	5.64820498749812	1.62131784855335e-08	4.02816419473079e-06
Atu4647	ATU_RS21790	Atu4647	159.733146719245	2.15285280249468	0.755984589074265	2.84774694300441	0.00440299199757872	0.0291712896479582
Atu4658	ATU_RS21845	Atu4658	10.2413523286717	1.41730401826702	0.428967592086111	3.30398856327243	0.000953197207261149	0.0105205958306782
nuoE	ATU_RS22075	Atu4706	17.3843057230566	1.98028095225996	0.451037370728968	4.39050305091	1.13088728461117e-05	0.00049292797519587
Atu4712	ATU_RS22105	Atu4712	43.0599910479596	1.58083803062049	0.36918017040232	4.28202313493095	1.85201721216108e-05	0.000703071648382654
Atu8200	ATU_RS22170	Atu8200	3663.96067666903	1.95476089045853	0.390689968636667	5.00335572290164	5.63408367409881e-07	5.43998135289363e-05
sodBIII	ATU_RS22175	Atu4726	139.009292259921	1.29496252832864	0.42057521588827	3.07902719753381	0.00207677721529966	0.0178538165792803
Atu4727	ATU_RS22180	Atu4727	152.249201209397	1.32376856926953	0.332138736802677	3.98558922097657	6.73128774770342e-05	0.00181320633978349
Atu4733	ATU_RS22210	Atu4733	48.5714071529398	2.0386467233928	0.713177806181992	2.85853921100928	0.00425596505953319	0.0285396631320114
Atu4765	ATU_RS22365	Atu4765	108.19668853026	1.24385002268364	0.350290560443869	3.55090933968504	0.00038390263387446	0.00555395491708086
Atu4766	ATU_RS22370	Atu4766	837.331577419468	2.47950213509283	0.457113697400018	5.42425691725232	5.81961271953263e-08	9.32827600108312e-06
Atu4767	ATU_RS22375	Atu4767	814.350122780552	2.02243574233628	0.466976503204905	4.33091542819844	1.4849071046056e-05	0.00059028027222282
