Name	GeneID	old	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
cheY	ATU_RS02540	Atu0516	9.97512847914014	-1.97686922636202	0.617703198282538	-3.20035452602238	0.00137258639177987	0.0135864178899486
cheA	ATU_RS02545	Atu0517	113.877396200368	-1.5649811555739	0.397949112143653	-3.93261627634683	8.40263123733036e-05	0.00207724749344749
cheR	ATU_RS02550	Atu0518	12.1188152854224	-2.51830130055446	0.465258530660946	-5.41269237337134	6.20840978830485e-08	9.64049632440213e-06
cheD	ATU_RS02565	Atu0521	14.207691581845	-1.16314018865171	0.445859909938688	-2.60875706185751	0.0090871730213903	0.047985295157586
Atu0522	ATU_RS02570	Atu0522	5.51652087719889	-1.84535103847555	0.595074252091648	-3.10104332692813	0.00192840071891962	0.0170199345866991
fliF	ATU_RS02575	Atu0523	138.838516496319	-1.64853703857007	0.455623211054549	-3.61820249401803	0.000296656255285672	0.00473982293413024
mclA	ATU_RS02590	Atu0526	120.653611943946	-1.03939278785049	0.276848114648766	-3.75437914456871	0.000173771663340198	0.00337494664308453
Atu0531	ATU_RS02615	Atu0531	9.98550741630478	-1.28051540332773	0.455275081999743	-2.81261912622852	0.00491398178578354	0.0313447695681109
fla	ATU_RS02670	Atu0542	61.2118729259882	-1.86321282414862	0.671777839528376	-2.7735550572146	0.00554474570058971	0.0341410673930982
flaB	ATU_RS02675	Atu0543	537.229557545974	-2.39888146553323	0.897534557001902	-2.67274551917687	0.00752332985722646	0.0422411593904614
flaA	ATU_RS02685	Atu0545	950.78799388202	-2.93112630953566	0.808061523610198	-3.62735537319013	0.00028633906833499	0.00463547390868849
Atu0549	ATU_RS02705	Atu0549	7.77202905184156	-2.19171836959982	0.756853641802007	-2.89582853083923	0.00378158966593513	0.0267287509155771
flgI	ATU_RS02710	Atu0550	55.6281139414419	-1.31815194320673	0.45624200658656	-2.88915076686751	0.00386283818756817	0.0270396868651111
flgA	ATU_RS02715	Atu0551	16.4273136982984	-1.82001942829338	0.557413233984911	-3.26511700355977	0.00109418868287203	0.0113867483026345
flgB	ATU_RS02735	Atu0555	32.4974980539347	-2.21285104592228	0.808267513634866	-2.73777061256719	0.00618572050338579	0.0369374855137836
Atu0556	ATU_RS02740	Atu0556	23.8568304035439	-1.25551171616044	0.284622040749858	-4.41115422000593	1.02821049835274e-05	0.000460286303271599
fliI	ATU_RS02745	Atu0557	57.2342402778407	-1.3843891442376	0.360395313018955	-3.84130729293028	0.00012238079339551	0.00268077631434003
flgF	ATU_RS02750	Atu0558	53.070478465774	-1.39518868376013	0.490261110597056	-2.84580737407669	0.00442989830379253	0.0293104722657058
Atu0559	ATU_RS02755	Atu0559	22.6782596764392	-2.2016807108047	0.505389748263649	-4.35640160563	1.32218087647669e-05	0.000542968328529974
flaD	ATU_RS02790	Atu0567	92.5475536020244	-1.2420984339795	0.294162643273166	-4.22248868910952	2.41619527798127e-05	0.000835465714165989
Atu0568	ATU_RS02795	Atu0568	14.497142743086	-1.82141801609567	0.361996308479503	-5.03159279094914	4.86421579906264e-07	4.93271189909026e-05
motB	ATU_RS02800	Atu0569	48.326224597898	-1.66989684364877	0.372991609564241	-4.47703594619644	7.56865097734756e-06	0.000351482492583552
Atu0570	ATU_RS02805	Atu0570	24.2327911476805	-1.20751550619484	0.434944530754424	-2.77625173053762	0.00549896143689792	0.0340278199003061
motD	ATU_RS02810	Atu0571	36.0922166196396	-1.37851632002795	0.444275825552807	-3.10283891389473	0.00191673939525008	0.0169773227361812
Atu0572	ATU_RS02815	Atu0572	6.95137638979969	-1.62729072295527	0.442328685541633	-3.67891745696449	0.000234226054203549	0.0040592788123643
flgE	ATU_RS02825	Atu0574	224.750784038744	-1.74423204510225	0.639250079409685	-2.72855976289116	0.00636115626203413	0.037584524929902
flhA	ATU_RS02860	Atu0581	70.4550000017813	-1.08393384316252	0.272009970673691	-3.98490481976791	6.75071790822994e-05	0.00181320633978349
Atu0585	ATU_RS02880	Atu0585	18.3128690924592	-2.00267163714376	0.598112356296468	-3.34832012089562	0.000813030400487001	0.00952710789901984
Atu8132	ATU_RS02885	Atu8132	17.8652436364777	-1.80355083808615	0.516748068441543	-3.49019367121288	0.000482670615459249	0.00675197237774038
Atu0588	ATU_RS02895	Atu0588	94.1054489409127	-1.33016812213904	0.405446242005381	-3.28075089698671	0.00103531137660909	0.010992440663185
Atu8133	ATU_RS02935	Atu8133	18.2003171273308	-2.04987670447691	0.701177864435772	-2.92347606570041	0.00346146835646762	0.025257028286766
Atu0604	ATU_RS02975	Atu0604	95.4744842258121	-1.32141921205457	0.505058935638676	-2.61636636600353	0.00888711441525231	0.0472300230260842
Atu0608	ATU_RS02995	Atu0608	76.5820581425482	-1.89671975235666	0.641773383083597	-2.95543536449469	0.00312228111852859	0.0232952175344874
Atu0612	ATU_RS03015	Atu0612	17.2963686775845	-1.18446970633749	0.386778441923954	-3.06239846369301	0.00219570953029324	0.0185552392109305
adhP	ATU_RS03065	Atu0626	2625.90449591388	-2.06361988725935	0.618182969903668	-3.33820242181846	0.000843222963779275	0.00972151950584505
Atu0643	ATU_RS03150	Atu0643	78.0086753800802	-1.03837045279519	0.334296630844584	-3.10613496214962	0.00189550180971422	0.0168794775850716
mcpA	ATU_RS03165	Atu0646	49.3173221077725	-1.99768932690391	0.44078319455701	-4.53213586990676	5.83902716217983e-06	0.000287268573949224
purD	ATU_RS03175	Atu0647	54.0016740140634	-1.25280859964531	0.355605662107036	-3.52302770496444	0.000426646759073851	0.00605716498810847
Atu0650	ATU_RS03190	Atu0650	40.7789365615612	-1.3790438484439	0.47294604686136	-2.91585870649671	0.00354711097536936	0.0256185965648406
Atu0652	ATU_RS03200	Atu0652	95.8960282277102	-2.26209361522372	0.52829938537621	-4.28184033114642	1.85353966468359e-05	0.000703071648382654
Atu0653	ATU_RS03205	Atu0653	108.919108818838	-1.69664406035662	0.393980492007808	-4.30641642105212	1.65920578603383e-05	0.000649180594551347
Atu0669	ATU_RS03285	Atu0669	82.7784500665229	-1.50324757695544	0.416640809143621	-3.60801809127933	0.000308544979853526	0.00483272408854715
tag	ATU_RS03290	Atu0670	26.8747797698682	-1.19654876541416	0.325150890797773	-3.67997997015593	0.000233252274194764	0.0040592788123643
Atu0672	ATU_RS03305	Atu0672	50.291157593413	-2.01082578376618	0.746357406282225	-2.69418614572683	0.00705607454393529	0.0405057512254339
Atu0681	ATU_RS03350	Atu0681	21.1060663414725	-1.11005091131825	0.360197819078366	-3.08178132271463	0.00205765938812234	0.0177817556514433
Atu0700	ATU_RS03450	Atu0700	28.7113401664811	-1.83223561367519	0.419257579008253	-4.37019079776522	1.24138020693443e-05	0.000518354474643461
Atu0709	ATU_RS03495	Atu0709	176.066771257316	-1.09458793937968	0.252637769350085	-4.33263776115316	1.4733341391294e-05	0.00059028027222282
Atu0712	ATU_RS03510	Atu0712	55.7654464163375	-1.47892453934925	0.375388219317796	-3.93972017032645	8.15767060138655e-05	0.00203695805117034
rnhB	ATU_RS03550	Atu0720	644.416263309605	-1.99696321373905	0.503958606174652	-3.96255404565307	7.4152213799533e-05	0.00193927552826252
Atu0722	ATU_RS03560	Atu0722	34.5247722465465	-1.17062049448344	0.280809077494543	-4.16874164086163	3.06285931206976e-05	0.000988269345563288
Atu0736	ATU_RS03625	Atu0736	22.1713986249353	-1.23244606504511	0.414439831856171	-2.97376354855975	0.00294171663565402	0.0223507491782336
mcpG	ATU_RS03630	Atu0738	187.149652541923	-1.68902142292317	0.323971183238547	-5.21349277438516	1.85317752019786e-07	2.30210977446579e-05
Atu0742	ATU_RS03650	Atu0742	21.4460695866612	-1.31937063900884	0.419741000424549	-3.14329702762979	0.00167056228125582	0.0154874074448017
Atu0778	ATU_RS03840	Atu0778	34.5367992295378	-1.25545386010324	0.433604524476982	-2.89538920659921	0.00378688682724215	0.0267287509155771
ccrM	ATU_RS03915	Atu0794	86.1335392531833	-1.13321612649177	0.356362600296384	-3.17995245727043	0.00147299216779114	0.0142122292849596
Atu0826	ATU_RS04060	Atu0826	128.043037878022	-1.33736214526695	0.290129966612497	-4.60952779501457	4.03584576729696e-06	0.000217979539322811
Atu0827	ATU_RS04065	Atu0827	1247.02250112639	-1.59269633694501	0.550441001674146	-2.89349145885006	0.00380984652486087	0.0268526629532392
Atu0837	ATU_RS04120	Atu0837	95.4262973725282	-1.11130219120156	0.354657156676286	-3.13345485994494	0.0017276148922125	0.0158094261499151
Atu0844	ATU_RS04155	Atu0844	47.7196625734184	-1.2009678533125	0.310860961214969	-3.86336016146459	0.000111837926835892	0.00254918650664012
Atu0845	ATU_RS04160	Atu0845	126.268109989242	-1.2088575951088	0.383358766545039	-3.15333233671279	0.0016141792395291	0.0151910163659472
Atu0849	ATU_RS04180	Atu0849	213.236914728684	-2.0925125865119	0.777092612382816	-2.69274543750401	0.00708663540976634	0.0405057512254339
Atu0850	ATU_RS04185	Atu0850	157.330839180599	-1.41860773685424	0.379005706047273	-3.74297197698998	0.000181856516705552	0.00342399639282402
mcpC	ATU_RS04295	Atu0872	263.691125935849	-1.94137342140908	0.404392334896038	-4.80071765432491	1.58098039921178e-06	0.000104745221382445
Atu0883	ATU_RS04345	Atu0883	91.1392225828192	-2.10611934739216	0.694406327341431	-3.03297833626538	0.00242152983369627	0.0197904304994026
Atu0884	ATU_RS04350	Atu0884	267.943495348073	-1.25402958570684	0.403285353260307	-3.10953416871901	0.00187382609937626	0.0168069348155246
Atu0885	ATU_RS04355	Atu0885	13.6494913520896	-1.73979862279769	0.544557014596302	-3.19488791102519	0.00139885157626687	0.0137641455098417
ATU_RS04375	ATU_RS04375	ATU_RS04375	22.770397714902	-2.04675830612248	0.49158369435378	-4.16360088756215	3.13267510523109e-05	0.000991481694133329
dskA	ATU_RS04460	Atu0905	686.873445591647	-1.62895721557181	0.623179858709354	-2.61394394059122	0.00895037208561836	0.0474140713149655
Atu0918	ATU_RS04525	Atu0918	99.5509101376457	-1.93981934355271	0.720504569853587	-2.69230678709907	0.00709596380515931	0.0405057512254339
Atu0921	ATU_RS04540	Atu0921	41.5368531909008	-1.24279747632288	0.370466841969477	-3.35467938160381	0.000794570183072524	0.00935596976229236
Atu0924	ATU_RS04560	Atu0924	96.1369213599911	-1.16195444747689	0.328322842129057	-3.5390606390406	0.000401553599848879	0.00576682034002624
Atu0925	ATU_RS04565	Atu0925	49.8642954593172	-1.65249983984266	0.490436688022422	-3.36944580248676	0.000753195017273681	0.00906204852501918
pemK	ATU_RS04645	Atu0940	65.5358351956499	-1.2882200776662	0.476278161580902	-2.70476410967539	0.00683529090335184	0.0395857348470342
Atu0942	ATU_RS04655	Atu0942	147.33676420885	-1.52623026753701	0.56803113065271	-2.68687785787947	0.00721233209436273	0.0408178566934947
Atu0947	ATU_RS04675	Atu0947	77.6967013006325	-1.32024792849585	0.456669478506096	-2.89103605700731	0.00383974063229142	0.0270250300309576
Atu0951	ATU_RS04700	Atu0951	432.206578243077	-1.88038475742411	0.354273192900398	-5.30772521067596	1.11001813951888e-07	1.57590861007694e-05
Atu0962	ATU_RS04770	Atu0962	38.3117454700322	-1.30681159099038	0.491017181315709	-2.66143760486893	0.00778077602958917	0.0432952699787554
Atu8141	ATU_RS04780	Atu8141	67.4031886202321	-2.1547034388991	0.795751634707662	-2.70775873390531	0.00677392467815078	0.0393831691479241
cycH	ATU_RS04830	Atu0973	195.288719493971	-1.25639586149646	0.267563133693254	-4.69569870913849	2.65696931869944e-06	0.000153517215635088
cycJ	ATU_RS04835	Atu0974	57.6959453575607	-1.21253747116663	0.267016817918761	-4.54105280939848	5.59740075652854e-06	0.000279882872661583
cycK	ATU_RS04840	Atu0975	163.793528507301	-1.2138749645864	0.297884872024137	-4.07498023091298	4.60182561726464e-05	0.00135304565042533
cycL	ATU_RS04845	Atu0976	26.4613644548626	-1.63120594491908	0.389115557725482	-4.19208616189507	2.76400975050542e-05	0.000921769426192043
Atu0985	ATU_RS04890	Atu0985	50.0546051802908	-1.03412967133584	0.328597718245724	-3.14709936775192	0.00164898911734918	0.0153730336287206
Atu8144	ATU_RS05020	Atu8144	46.8521179048654	-1.90363932196894	0.44990971954409	-4.2311584730776	2.32490794709046e-05	0.000825144564912302
Atu1049	ATU_RS05200	Atu1049	14.1789100178146	-1.57751160995737	0.595261718262995	-2.65011433048413	0.0080464536329559	0.0441311568456489
Atu1089	ATU_RS05395	Atu1089	28.2818764214986	-1.11830549351842	0.403197094649551	-2.7735951185125	0.00554406302806989	0.0341410673930982
Atu1119	ATU_RS05530	Atu1119	34.7825073267768	-1.67886361524486	0.418385430898907	-4.01272006923807	6.00230770746924e-05	0.00166622720661534
purN	ATU_RS05625	Atu1140	14.2563689420787	-1.50266163628029	0.488689270738332	-3.07488157865633	0.00210586149818245	0.0180129965231569
mucS	ATU_RS05745	Atu1163	115.875779158124	-1.99112536561536	0.698651852677749	-2.84995360419342	0.00437256068709948	0.0290860161368104
Atu1170	ATU_RS05775	Atu1170	25.2411489050558	-1.13532767901358	0.315617219897825	-3.59716646443158	0.000321702614188214	0.00496441083820259
Atu1181	ATU_RS05830	Atu1181	28.1447598117212	-1.25998561088113	0.351554470776307	-3.58404092571717	0.000338319039734203	0.00512532715987577
Atu1182	ATU_RS05835	Atu1182	52.6469128781848	-1.40091613360377	0.34662528415991	-4.04158668632345	5.30907478670818e-05	0.00152156595305313
Atu1206	ATU_RS05960	Atu1206	33.636675176522	-1.53642842484185	0.366460104672888	-4.19262125740347	2.75749603866432e-05	0.000921769426192043
Atu1207	ATU_RS05965	Atu1207	21.9452923206877	-1.49719975158907	0.498048008349982	-3.00613540559924	0.00264591145492867	0.0208360285571166
Atu1212	ATU_RS05990	Atu1212	34.4748099583734	-1.58591720230467	0.390389798679152	-4.0623940678534	4.85719913670371e-05	0.00141142821697548
Atu1233	ATU_RS06095	Atu1233	32.1225730034423	-1.3144099303399	0.498303153997771	-2.63777164522178	0.00834527569622828	0.0453694474119894
gumB	ATU_RS06115	Atu1238	17.7052713297951	-1.60242562401364	0.519096640812782	-3.08695047901798	0.00202221282197293	0.0175978555383248
Atu1257	ATU_RS06205	Atu1257	30.6272043120637	-2.14404483614635	0.4343571665604	-4.93613321296083	7.96866882830208e-07	6.2210439590873e-05
dnaE	ATU_RS06360	Atu1292	1186.94908573921	-1.45453745171517	0.262321024692125	-5.54487560965539	2.9416321824563e-08	6.35605958199945e-06
Atu8154	ATU_RS06465	Atu8154	5.21463268382186	-1.63324780644722	0.597583173739063	-2.7330886782304	0.00627434368962816	0.0372294923999953
folK	ATU_RS06680	Atu1354	6.54092078833059	-1.42430738792297	0.498054103251873	-2.85974431015313	0.00423982700049835	0.0285083902103874
Atu1355	ATU_RS06685	Atu1355	46.2494472990908	-1.25704946568111	0.449026051707152	-2.79950230259901	0.0051181451523429	0.0321639999117625
Atu1388	ATU_RS06850	Atu1388	435.20621115155	-2.59680508615807	0.927221721302551	-2.8006301259963	0.00510029399283067	0.0321639999117625
Atu1394	ATU_RS06880	Atu1394	60.8538334782024	-1.05102393675335	0.376665558036758	-2.79033724833101	0.00526531646389914	0.0328571204956192
Atu1416	ATU_RS06990	Atu1416	171.345541629079	-3.06158636700855	1.05044918840528	-2.91454970007302	0.00356202087030993	0.0256889429674456
fad	ATU_RS06995	Atu1417	88.4339377029561	-1.64106721804918	0.532120309591341	-3.08401537860769	0.00204227038310947	0.0176999763690232
Atu1421	ATU_RS07015	Atu1421	38.6948182910825	-1.0147451517379	0.295635716462997	-3.43241731370745	0.000598226268991202	0.00770940562060393
Atu1437	ATU_RS07085	Atu1437	17.7691265029055	-1.47580874029346	0.531946250812146	-2.7743568791777	0.00553109651901372	0.0341410673930982
Atu1468	ATU_RS07230	Atu1468	2259.01976137721	-3.7324864609335	0.770992518828445	-4.84114484872715	1.29093227910023e-06	9.16377499264146e-05
Atu1469	ATU_RS07235	Atu1469	133.546429658716	-1.53496899512405	0.495566140275606	-3.09740490799146	0.00195223018384296	0.0171389254125719
tnp	ATU_RS07330	Atu1488	10.6927019174238	-1.58275210084112	0.478508617370128	-3.30767731945955	0.000940731354067001	0.0104574812043824
arsH	ATU_RS07335	Atu1489	90.1595020747003	-2.29315330492819	0.57222546522804	-4.00742966588237	6.13831329491316e-05	0.00168515352278583
arsC	ATU_RS07340	Atu1490	50.5386990015012	-2.4160739636777	0.709392792650085	-3.40583381831658	0.000659623172743118	0.00825160586265167
Atu1491	ATU_RS07345	Atu1491	123.346778805843	-2.01380248683827	0.459932201479116	-4.37847682845863	1.19511644918473e-05	0.000508353938114827
Atu1492	ATU_RS07355	Atu1492	53.2852940184403	-1.41641967427008	0.362629199408885	-3.90597248257714	9.38471918696686e-05	0.00224195527115569
zur	ATU_RS07495	Atu1518	39.0769661211349	-1.34910998479613	0.359943380500576	-3.74811722588124	0.000178166983818922	0.00340504516383163
znuB	ATU_RS07500	Atu1519	44.2852322204417	-1.54478980915554	0.392808960430761	-3.93267456898513	8.40059316456611e-05	0.00207724749344749
znuC	ATU_RS07505	Atu1520	328.10001843754	-2.44240736696222	0.462538596526548	-5.28044013040982	1.28873931086616e-07	1.73074206370107e-05
znuA	ATU_RS07510	Atu1521	70.0584876414195	-1.95119726081215	0.395374581305662	-4.93505994838775	8.01261447739158e-07	6.2210439590873e-05
fixS	ATU_RS07540	Atu1527	8.19344196129252	-2.99141133696957	0.963593462840508	-3.10443299205393	0.00190644105863423	0.0169162600363455
fixI	ATU_RS07545	Atu1528	656.457002673153	-1.18915836090346	0.439940624760067	-2.70299739095928	0.006871728575353	0.03975042990795
fixH	ATU_RS07550	Atu1529	154.091521923208	-1.72572837583855	0.564869367782245	-3.05509286618604	0.00224990844167449	0.0188644937955205
fixG	ATU_RS07555	Atu1530	736.629764308577	-1.44594742436301	0.526821187533181	-2.74466452485255	0.00605727834273339	0.0365274467051483
Atu1533	ATU_RS07570	Atu1533	37.0337142792148	-2.81157768384996	0.643276601409553	-4.37071343445294	1.23841235112421e-05	0.000518354474643461
fixP	ATU_RS07575	Atu1534	1032.1698965121	-2.55883971140923	0.771401768216352	-3.31712969407086	0.000909473879130887	0.0102942498984086
fixO	ATU_RS07585	Atu1536	548.633430767188	-2.55544809438225	0.77647284562851	-3.29109782623984	0.000997972018055044	0.0107165593000625
fixN	ATU_RS07590	Atu1537	1652.06386152515	-2.64231791670206	0.769437621381038	-3.43408983818527	0.000594547109696131	0.00769350153145853
Atu1544	ATU_RS07620	Atu1544	69.3081966297026	-2.36086119107255	0.686323886415515	-3.43986452723173	0.000582005432384188	0.00760043260904966
Atu1559	ATU_RS07685	Atu1559	12.2254549840316	-2.6996321943723	0.488836200034044	-5.52257012509361	3.34076394351671e-08	6.38471385974406e-06
Atu1564	ATU_RS07710	Atu1564	58.0377913223753	-1.49623927390771	0.293777783296583	-5.09309879432641	3.5225802082545e-07	3.8897113455148e-05
Atu1573	ATU_RS07750	Atu1573	144.340785001803	-2.28851103204067	0.796076401740918	-2.87473793600211	0.0040436296774417	0.0277583207851056
nah	ATU_RS07755	Atu1574	235.936232384291	-2.62785960245339	0.692071713007954	-3.79709147630369	0.000146403774176797	0.00305664014237187
hemN	ATU_RS07860	Atu1601	515.585391933995	-3.09775970680804	0.903663506756422	-3.42800133417695	0.000608042471571727	0.0077670001060152
sthA	ATU_RS08145	Atu1661	117.581874313959	-1.16557149495709	0.259119116395067	-4.49820727691893	6.85288684714971e-06	0.000327423026379682
Atu1662	ATU_RS08150	Atu1662	44.7981802742974	-1.9875719687384	0.47701885284754	-4.16665286261474	3.09104646266088e-05	0.000989878771551292
coaD	ATU_RS08245	Atu1681	22.4798947850939	-1.25843025999346	0.3330212250258	-3.77882899174361	0.000157567580657788	0.00319572778893284
Atu1709	ATU_RS08370	Atu1709	77.4966166910555	-1.9160230619646	0.628205034225014	-3.04999635083839	0.0022884414670753	0.0189564091889074
Atu1716	ATU_RS08405	Atu1716	16.0183191948466	-2.05053490508024	0.680782810872779	-3.01202508690167	0.00259511149876318	0.0205992157146234
gpt	ATU_RS08475	Atu1731	75.473843984103	-1.51706373291995	0.415872414339117	-3.64790661898262	0.000264385688465988	0.00445333046097455
Atu1734	ATU_RS08485	Atu1734	5.6029134080696	-1.93355098288215	0.681637467053314	-2.83662661801852	0.00455928962566574	0.0298880081133681
Atu1757	ATU_RS08600	Atu1757	52.7724080948724	-2.00539496473609	0.531921282822343	-3.77009724840409	0.000163183948313656	0.00325647003682955
Atu1763	ATU_RS08635	Atu1763	48.5434472138842	-1.84941702592697	0.611091455371185	-3.02641611115903	0.00247471479672823	0.0200274557409488
Atu1788	ATU_RS08760	Atu1788	20.8579176174814	-1.2006712496275	0.398175456535272	-3.01543259364891	0.00256612970185767	0.0205101811773705
Atu1813	ATU_RS08875	Atu1813	10.2774300158404	-1.27510746430021	0.406466578448863	-3.13705365190469	0.00170654895704127	0.0156743840435085
Atu1814	ATU_RS08880	Atu1814	28.8529667790801	-1.096404164411	0.345901340450869	-3.16970198202146	0.00152595359229652	0.0146097560695981
Atu1832	ATU_RS08970	Atu1832	111.982925741324	-1.36701987056935	0.371377175094532	-3.68094746323972	0.000232368884788555	0.0040592788123643
Atu1865	ATU_RS09125	Atu1865	41.1981938582398	-1.67515119563425	0.450688094234413	-3.71687474567049	0.000201702376233556	0.00368477613053139
Atu1875	ATU_RS09170	Atu1875	45.1741896217813	-1.45860728298374	0.535401372323459	-2.72432488668059	0.00644330890005355	0.0379345994364527
ssuA	ATU_RS09210	Atu1884	264.920120299107	-2.05269774015877	0.620833563317161	-3.30635755127517	0.000945173948741166	0.0104834137305689
dgk	ATU_RS09235	Atu1889	10.5244218131461	-1.80262889006334	0.545822102735109	-3.30259416214621	0.00095794919422498	0.0105310830666016
Atu1913	ATU_RS09340	Atu1913	18.2521175006816	-2.15212615960896	0.513684612408154	-4.1895865821633	2.79463137021892e-05	0.000925277601070705
