Name	GeneID	old	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
repA	ATU_RS18285	Atu3924	190.524102312793	1.19499094505056	0.292579513021119	4.08432884692204	4.42043935349313e-05	0.00213254011140848
Atu3957	ATU_RS18445	Atu3957	25.3983029673879	1.13879759917407	0.358713039189388	3.17467578470942	0.00150004002182087	0.0254392452847368
Atu3966	ATU_RS18495	Atu3966	113.448370984697	1.36675669446736	0.364979381315802	3.7447504282023	0.000180573184257636	0.00565724205298012
ilvD	ATU_RS18520	Atu3971	48.3697515460845	1.45315397594343	0.386041492811903	3.76424297128981	0.000167054395183366	0.0053765232112093
Atu4240	ATU_RS19825	Atu4240	13.5720978748706	2.19463024582772	0.722431619876404	3.03783802569879	0.00238281994344275	0.0330546673669724
Atu4264	ATU_RS19945	Atu4264	18.8734202522944	1.25075491830523	0.358379219590263	3.49003192689359	0.000482962844264754	0.0117065481617149
Atu4319	ATU_RS20225	Atu4319	286.144860212425	1.20065244383885	0.396260057185443	3.02996080999645	0.0024458547339274	0.033573072300788
rbsA	ATU_RS20235	Atu4321	83.0273654207894	1.08530953031837	0.366821622411452	2.95868472306415	0.00308955011019693	0.0399791002540847
impL	ATU_RS20285	Atu4332	183.648462726136	1.44317298027913	0.374729178088283	3.85124261644534	0.000117520000441971	0.00456216314215747
impK	ATU_RS20290	Atu4333	54.2320894207639	1.36296858712515	0.376991508077332	3.61538272858275	0.000299904215700602	0.0086140118370884
impJ	ATU_RS20295	Atu4334	68.2263290330081	1.49708498443547	0.487492411770485	3.0709913596364	0.00213349324718819	0.0314523512322922
impI	ATU_RS20300	Atu4335	43.7814255357908	1.61263890114398	0.434512770717706	3.71137285212655	0.000206138205501777	0.00628405363888545
impH	ATU_RS20305	Atu4336	37.3113839048348	1.63488361822831	0.415570485108359	3.93407057722595	8.35192416367095e-05	0.00348745472010764
impE	ATU_RS20320	Atu4339	75.9500734855849	1.59316917971471	0.427648842293033	3.72541445727344	0.00019499457221655	0.00601818651766482
impA	ATU_RS20340	Atu4343	50.8832071049027	1.18888580201675	0.408594742648	2.90969432037201	0.00361782407391025	0.043843844714937
Atu4370	ATU_RS20475	Atu4370	33.2230906639833	1.80797196481304	0.614491522575014	2.94222442196886	0.00325863676004575	0.0412014403579321
Atu4458	ATU_RS20905	Atu4458	21.9835677466894	1.25134223426804	0.4005162469978	3.12432327938726	0.00178214537471554	0.0278474225376148
nuoE	ATU_RS22075	Atu4706	17.3843057230566	3.02610946008068	0.492929814876446	6.13902703539892	8.30284374599056e-10	2.42687238669571e-07
Atu8200	ATU_RS22170	Atu8200	3663.96067666903	1.74768035459116	0.390724056683766	4.47292743995452	7.71559644173018e-06	0.000539983080548694
Atu4727	ATU_RS22180	Atu4727	152.249201209397	1.24400237780857	0.333601553165597	3.72900655288935	0.000192236153595491	0.00597013404509997
Atu4765	ATU_RS22365	Atu4765	108.19668853026	1.05588821778954	0.351113846680557	3.00725313960685	0.00263620139408091	0.0352852243616147
Atu4766	ATU_RS22370	Atu4766	837.331577419468	2.74603884626054	0.458245854781193	5.99250122529039	2.06637879356831e-09	4.88944582154331e-07
Atu4767	ATU_RS22375	Atu4767	814.350122780552	1.64379921889329	0.466861704836049	3.52095535330009	0.000429995009115126	0.0109012510219034
Atu4768	ATU_RS22380	Atu4768	945.979500424947	1.68864913807067	0.346128313237155	4.87867959219409	1.06798392855897e-06	9.8274298907584e-05
cga	ATU_RS22700	Atu4833	369.501788471047	1.37372113582481	0.363999031785606	3.77396920284645	0.000160670603991914	0.00535820289420013
Atu4834	ATU_RS22705	Atu4834	213.407920293085	1.6638503948994	0.386571642344721	4.30411911439608	1.67651450065668e-05	0.00103864049392738
Atu4835	ATU_RS22710	Atu4835	161.09756592007	2.02006530459257	0.358298392891677	5.63794129325969	1.72095154003721e-08	2.85046940081496e-06
Atu4842	ATU_RS22740	Atu4842	23.0052824090129	1.41681625643119	0.425115688393608	3.33277810043883	0.00085983490021048	0.0175823852639748
hspAT1	ATU_RS24200	Atu5052	1276.38844015633	1.09117761235324	0.327981691322007	3.32694672057758	0.000878031596198248	0.0178079142918739
Atu5053	ATU_RS24205	Atu5053	85.1309159705753	1.16121811182122	0.319914532500197	3.62977606158141	0.000283667209900733	0.00819501375579501
prxC	ATU_RS24265	Atu5065	119.976854330725	2.43391674619557	0.699925906703165	3.47739199661855	0.000506316987638853	0.0120377469453467
Atu5066	ATU_RS24270	Atu5066	61.7663159828278	1.93212570965852	0.609555909263974	3.16972681306874	0.00152582320437452	0.0254981077896027
Atu5485	ATU_RS26195	Atu5485	22.9002727183596	1.80279260244776	0.545436027715101	3.30523198109938	0.00094897818276231	0.018673511964986
