"User_ID","ensembl_ID","symbol","ND0_3","ND0_2","CD0_2","CD0_1","ND0_1","CD4_3","CD4_2","CD4_1","CD3_3","CD3_2","CD3_1","CD0_3","ND4_3","ND4_2","ND4_1","ND3_3","ND3_2","ND3_1"
"ATU_RS00910","ATU_RS00910","ATU_RS00910",5.40259037137259,5.63806196679693,5.60644489521789,5.32425588757865,5.72845126154306,4.48366306045631,6.50616741072752,4.23382194713413,5.28108346638161,5.65883982169426,6.22381506586354,5.53058771263444,4.33883040234327,5.1696871953992,3.96336418196396,5.37158615135614,4.82476926041894,4.82292170202876
"ATU_RS04680","ATU_RS04680","ATU_RS04680",7.26217907120997,7.37992744658856,6.56313039895565,7.31983778513565,6.54236120899055,7.29558770544448,7.03836535490108,8.33326924832891,7.01770300119884,7.51918015249617,7.95222372519296,6.63651541652374,6.62742279469801,8.51301557377908,8.43912703011449,8.48392293026278,7.40290917001506,7.87699931505843
"ATU_RS17145","ATU_RS17145","ATU_RS17145",8.64689985851053,8.45230316474844,8.39011592437273,8.22973237342512,8.60559719806889,8.5130501863737,8.22617720717029,7.8450562412602,8.83757920910257,8.58052990385199,8.80765142920362,8.52015201044696,10.1877042424564,9.69229114475518,9.90686990330285,9.18974626508506,9.64389541098727,9.80098334423954
"ATU_RS23125","ATU_RS23125","ATU_RS23125",2.65700815934709,2,2.64062196989359,2.25318202320615,2.91321250324741,3.33973750935559,3.29177463313266,3.91756096365006,4.16618283014212,4.11203281535953,4.56377390305336,3.63748414652024,3.5010543134139,3.83168486180348,3.10072172620492,3.41419148404659,3.24565943260734,3.68625403911843
"ATU_RS15235","ATU_RS15235","ATU_RS15235",6.54007921533286,6.47664709530203,6.37189264315225,7.31983778513565,6.43600200636981,7.35075777493818,7.16023316525939,7.59165702718916,8.38970685486939,7.23085623351063,8.01931939083949,6.78837009184008,5.75436560275409,6.43892464428277,6.53165037893223,6.6336512883156,6.32382828885952,6.26512317330125
"ATU_RS18915","ATU_RS18915","ATU_RS18915",7.60077770949777,7.94005076788155,7.97520311688571,7.82353415800673,7.39094245428062,7.35075777493818,6.59530342765426,8.60434410808577,7.16524576867159,6.78575974825546,7.0197084753194,7.43377940589841,8.92285364022113,7.97151017584705,8.58501391000972,8.47564116309578,8.07695567931975,6.92214164869127
"ATU_RS17735","ATU_RS17735","ATU_RS17735",3.62129625633287,3.707001201029,4.59239965905819,4.15477530226944,4.49492247013107,5.55057669177192,4.41815510281075,5.07168869294701,4.639814225019,4.93470517656819,6.06350930698497,4.90613756337136,3.69083209758487,4.66273972376415,3.46209592810755,4.1564909768307,4.17436718024848,4.44265167206058
"ATU_RS13090","ATU_RS13090","ATU_RS13090",6.20317294682783,6.40133611082919,5.71789840828066,6.12908783664156,5.71638424765449,6.38568533287306,5.27645822446826,5.07168869294701,4.82875336484735,6.49821892318845,5.88313832641653,6.26221075666853,6.43912780285683,6.5415891543413,6.38128834604286,7.60049242465906,6.66821740249479,7.00246857496198
"ATU_RS05265","ATU_RS05265","ATU_RS05265",6.62346774274435,6.72335410849066,6.71670567034389,6.66464115482002,6.87103030939925,6.67224667168062,5.8109173480715,4.49306587344732,5.51916798034408,5.99580103754349,5.9761408122338,6.46677591627342,7.37813821758219,6.69202121214333,7.11485898028299,6.19309816584889,7.04298187646678,6.55874366249998
"ATU_RS24100","ATU_RS24100","ATU_RS24100",3.50882902775069,4.29293324025631,4.25497419674356,4.02479021500002,3.6311887998181,5.11357768698747,4.76408309074215,5.80356240719444,4.99578937404474,3.41223954931064,3.56803659117512,4.24344048144083,5.08426040745591,4.86634748274556,4.71599914454286,4.75783812031619,4.35439785090989,5.26054812597337
